Date,FTSE SMALL CAP - PRICE INDEX,FTSE 350 GEN RETAILERS £ - PRICE INDEX,FTSE 350 MINING £ - PRICE INDEX,FTSE 350 BANKS £ - PRICE INDEX,FTSE 350 AERO/DEFENCE £ - PRICE INDEX,FTSE 350 CHEMICALS £ - PRICE INDEX,FTSE 350 FD & DRUG RTL £ - PRICE INDEX,FTSE 350 FD PRODUCERS £ - PRICE INDEX,FTSE 350 GENERAL INDS £ - PRICE INDEX,FTSE 350 MEDIA £ - PRICE INDEX
18/12/1986,1131.69,1038.4,1312.9,1159.5,1028.3,1422.5,1022.7,1274,1095.9,1517.8
19/12/1986,1128.06,1024.1,1312.5,1155.9,1028.9,1411.5,1016,1266.3,1096.4,1508.2
22/12/1986,1134.14,1053.4,1344.7,1166.3,1040.6,1416.2,1029.3,1279.3,1104.6,1533.3
23/12/1986,1137.04,1054.2,1333.2,1173.9,1052.4,1426.3,1036.3,1277.2,1118.7,1530.5
24/12/1986,1140.22,1070.6,1349.5,1176.2,1055.3,1428.3,1042.6,1277.9,1119.1,1533.5
25/12/1986,1140.22,1070.6,1349.5,1176.2,1055.3,1428.3,1042.6,1277.9,1119.1,1533.5
26/12/1986,1140.22,1070.6,1349.5,1176.2,1055.3,1428.3,1042.6,1277.9,1119.1,1533.5
29/12/1986,1143.46,1083.9,1350.6,1174.7,1065,1426.4,1048.7,1282.5,1127.9,1534.6
30/12/1986,1144.08,1075.6,1355.8,1189.9,1075.1,1424.3,1050.2,1282.7,1130,1526.1
31/12/1986,1146.09,1076.6,1368.5,1200.6,1077.8,1418.4,1055.5,1288,1132.8,1519.8
01/01/1987,1146.09,1076.6,1368.5,1200.6,1077.8,1418.4,1055.5,1288,1132.8,1519.8
02/01/1987,1147.21,1078.4,1368,1202,1079.4,1410.9,1059.3,1291.4,1131.3,1520.9
05/01/1987,1151.62,1087,1361.5,1199.7,1079.6,1418.3,1060.2,1291.1,1137.6,1534
06/01/1987,1156.79,1081.1,1369.4,1198.7,1089,1433.2,1061.2,1289.9,1141.3,1539.6
07/01/1987,1164.56,1081.4,1387,1208.1,1103.1,1484.7,1068.4,1292.9,1173.4,1563
08/01/1987,1176.17,1102.4,1393.7,1195.9,1130.5,1497.4,1089.4,1312.3,1192.3,1599.4
09/01/1987,1181.58,1117,1420.1,1203.1,1136.6,1513.8,1106.2,1322.5,1193.4,1605.7
12/01/1987,1192.28,1140.5,1455.6,1208.9,1153.1,1529.5,1121.1,1332.7,1201.2,1622.2
13/01/1987,1198.99,1124.9,1466.5,1219.6,1168.8,1545.8,1121.4,1336.5,1213.3,1633.1
14/01/1987,1197.82,1117,1454.6,1215.5,1167.8,1534.4,1100.6,1323.6,1208.8,1629.1
15/01/1987,1206.23,1125.8,1481.5,1253.8,1183.8,1564.1,1101.9,1331.8,1208.2,1662.3
16/01/1987,1212.01,1135.9,1481.5,1292.1,1196.7,1571.2,1108,1345.5,1227,1672
19/01/1987,1209.4,1130.7,1493.2,1273.5,1176.3,1554.3,1110.3,1350.2,1207.2,1654.6
20/01/1987,1214.71,1144.1,1499.5,1269.8,1180.4,1569.3,1119.4,1362.1,1214.9,1689.1
21/01/1987,1208.31,1104.2,1481.3,1248.4,1175.7,1553.1,1098.6,1333.3,1173.5,1674.4
22/01/1987,1213.05,1117.9,1500.6,1257.1,1183.2,1566.3,1111.2,1353.6,1177.9,1687.1
23/01/1987,1216.69,1119.5,1485.2,1261.1,1186.3,1585.9,1106.6,1364.7,1172.5,1701.5
26/01/1987,1220.23,1114.1,1492.9,1250.8,1177,1575.2,1088.4,1358.8,1168.4,1692
27/01/1987,1226.56,1124.8,1496.3,1262.1,1190.7,1602.1,1108.4,1383.8,1194,1715.1
28/01/1987,1232.9,1133.2,1503.8,1272,1187.3,1630.1,1102.6,1389.4,1194.6,1756.4
29/01/1987,1236.83,1134.5,1499.2,1257.2,1188.8,1622.7,1098.8,1399.7,1182.1,1763.1
30/01/1987,1239.8,1122.4,1490.2,1241.5,1189.6,1632.3,1098.8,1396.2,1166.8,1756
02/02/1987,1245.57,1129.6,1496.9,1242.7,1213.1,1679.1,1107.1,1421.1,1169.7,1779
03/02/1987,1247.34,1139.7,1497.8,1239.2,1214.4,1696,1103.9,1417.2,1174.5,1784
04/02/1987,1248.95,1154.4,1508.7,1238.7,1218.6,1750.2,1105.4,1419,1191.4,1792.9
05/02/1987,1254.11,1174.7,1532.3,1243.6,1214.5,1773.2,1111.6,1426.1,1202.2,1794.8
06/02/1987,1257.3,1211.7,1546.7,1284.1,1230.5,1743.3,1144.7,1449.8,1209.4,1820.8
09/02/1987,1267.51,1224,1556.8,1302.9,1264.5,1761,1147.6,1453.5,1254.8,1844.3
10/02/1987,1265.93,1200.5,1552.7,1298.5,1289.7,1740.6,1149.2,1442.7,1251.8,1830.9
11/02/1987,1268.72,1201.4,1548.7,1289.1,1315.5,1739,1150.6,1452.4,1263.2,1845.1
12/02/1987,1270.35,1176.7,1526,1284.7,1318.5,1732.8,1147,1448,1259.4,1835.3
13/02/1987,1276.48,1195.2,1513.6,1287.3,1309.2,1733.3,1158.6,1464.9,1279.3,1844.6
16/02/1987,1286.62,1215.8,1539.5,1290.7,1332.5,1775.2,1169.5,1494.8,1312.9,1877.6
17/02/1987,1293.93,1234,1527.6,1317.8,1358.2,1782.9,1188.6,1508,1301.8,1920.4
18/02/1987,1308.04,1252.5,1521.9,1333.3,1374.6,1804.4,1202.1,1518.1,1308.8,1997.9
19/02/1987,1302.53,1227.2,1507.9,1304.6,1329.3,1782.6,1173.6,1486.3,1273,1930.2
20/02/1987,1310.37,1237.4,1543.8,1298.5,1355.7,1816,1203.4,1511.7,1298.1,1943.4
23/02/1987,1320.22,1218.7,1531.4,1296.8,1358.5,1820,1204.4,1510.1,1291,1925.3
24/02/1987,1321.97,1217.8,1514.4,1287,1341.5,1817.5,1195.2,1500.9,1292.5,1897.5
25/02/1987,1331.4,1229.6,1526.4,1251.4,1311.7,1861.3,1200.9,1514.5,1311.9,1898
26/02/1987,1335.9,1261.7,1544.8,1233.8,1302,1829.1,1200.9,1520.7,1310,1902.4
27/02/1987,1341.62,1254.9,1538.4,1233.7,1307,1814.6,1198.7,1536.2,1304.9,1913.2
02/03/1987,1352.6,1265,1542,1252.2,1312.1,1826,1214.6,1566.1,1325.7,1914.6
03/03/1987,1353.25,1267.8,1529.7,1254.9,1329.3,1797.9,1207.3,1566.5,1323,1911.9
04/03/1987,1359.6,1309.2,1567.7,1291.3,1354.6,1792,1217.3,1576.1,1333.9,1920
05/03/1987,1363.37,1308.9,1586.8,1282.7,1348,1785.2,1196.2,1563,1359.7,1925.5
06/03/1987,1359.24,1304.3,1572.7,1274.8,1327.6,1757.6,1191.1,1545.9,1345.8,1918.5
09/03/1987,1365.12,1331.2,1544.9,1255.8,1308,1718.8,1191.4,1535.8,1340.2,1917.1
10/03/1987,1373.51,1344.6,1539.9,1258.5,1308.1,1726.9,1190.5,1531.4,1357.3,1914.6
11/03/1987,1378,1312.7,1556.2,1271.9,1292.9,1711.1,1188.3,1523.6,1341,1944.2
12/03/1987,1381.78,1324.8,1557.7,1277.3,1283.5,1715.6,1201.9,1537.7,1347.1,1975.7
13/03/1987,1389.67,1331.8,1580,1260.7,1290.5,1734,1206.2,1548.8,1358.6,2010.9
16/03/1987,1392.58,1297.1,1582.3,1262.7,1296.8,1724.9,1195.9,1542.7,1345.8,2010.5
17/03/1987,1396.66,1309.4,1578.4,1267.8,1304.9,1715.5,1207.9,1548.3,1350.2,2006.3
18/03/1987,1394.77,1298.9,1571.3,1272.7,1315.2,1676.5,1215.1,1549.1,1332.4,1989.9
19/03/1987,1391.37,1278.6,1566.6,1264,1312.1,1685.7,1211,1541,1320,1958
20/03/1987,1399.66,1291.1,1575.1,1269.2,1333.8,1721.1,1214.4,1553.5,1329.1,1985.8
23/03/1987,1411.83,1310.1,1585.1,1272.1,1332.5,1739.9,1230,1579.8,1335.2,1984.7
24/03/1987,1427.71,1323.4,1592.3,1286.1,1316.4,1751,1241.5,1598.2,1336.7,1995.8
25/03/1987,1431.58,1316,1661.4,1282.2,1320.3,1765.3,1232,1582.5,1335.8,1993.8
26/03/1987,1429.58,1291.6,1651,1273.9,1320.3,1772,1229.6,1583,1332.7,1994.2
27/03/1987,1437.71,1290.9,1737.7,1274.4,1319,1794.8,1225,1586.7,1351.6,2019.9
30/03/1987,1428.99,1254,1754.1,1248.3,1303.9,1739,1203,1549.5,1336.8,1975.3
31/03/1987,1415.43,1254.6,1759.2,1259.1,1293.9,1715.7,1200.3,1540.2,1325.1,1957.3
01/04/1987,1407.43,1240,1718.9,1254.9,1271.1,1691.1,1186.1,1519.6,1305.7,1953.6
02/04/1987,1414.86,1238.6,1717.2,1255.3,1293.1,1708.6,1195.2,1533.3,1316.1,1970.7
03/04/1987,1410.53,1214.3,1739.2,1243.9,1301.2,1694.9,1181.7,1516.6,1286.1,1943.9
06/04/1987,1421.3,1243.6,1754.6,1265.6,1302.6,1733.4,1194.3,1538.3,1291.1,1969.6
07/04/1987,1421.51,1249,1756.8,1260.4,1308.4,1732.1,1193.8,1534.9,1289.2,1957.2
08/04/1987,1419.14,1244.8,1770.2,1257.4,1296.6,1725.8,1178.8,1525.8,1288.6,1953.5
09/04/1987,1432.45,1234.8,1787.9,1249.4,1291.3,1717.9,1183,1542.7,1283.6,1940.2
10/04/1987,1421.97,1215.9,1864.3,1227.1,1275.3,1682.4,1163.2,1527.1,1267.4,1914.3
13/04/1987,1416.6,1212.8,1886.8,1205.8,1256.1,1669.9,1156.4,1512.7,1251.3,1905.7
14/04/1987,1410.97,1215.8,1871.6,1190.8,1247.5,1661.7,1152.4,1507.9,1251.5,1887.3
15/04/1987,1416.47,1214,1847.9,1224.5,1247.3,1661.8,1160.6,1516.2,1257.1,1888.4
16/04/1987,1424.16,1219.9,1826.3,1253.8,1256.9,1678.8,1171.3,1527.8,1267.9,1915.8
17/04/1987,1424.16,1219.9,1826.3,1253.8,1256.9,1678.8,1171.3,1527.8,1267.9,1915.8
20/04/1987,1424.16,1219.9,1826.3,1253.8,1256.9,1678.8,1171.3,1527.8,1267.9,1915.8
21/04/1987,1423.61,1224.4,1847.2,1260.5,1240.3,1669.3,1155.9,1519.8,1261.2,1905.6
22/04/1987,1426.76,1232.7,1853.6,1274.7,1247.8,1677.5,1161.4,1532.7,1273.5,1906
23/04/1987,1428.75,1264,1848.5,1312.5,1236.2,1673.2,1169.5,1531.4,1286.2,1899.9
24/04/1987,1431.31,1310.1,1895.7,1310.3,1245,1670,1194.9,1546.9,1307.1,1905.4
27/04/1987,1431.9,1311.5,1922.6,1284.6,1228.7,1661.4,1194.6,1540.6,1288.7,1896.6
28/04/1987,1442.22,1332.3,1897.5,1297.4,1246,1725.7,1221.8,1560.3,1304,1928.6
29/04/1987,1450.48,1325.3,1906.6,1291.5,1258.6,1751.8,1224.7,1565.3,1339.5,1951.8
30/04/1987,1458.82,1337.4,1915.2,1304.6,1295.8,1745.3,1224.5,1572,1346.7,1959.9
01/05/1987,1470.12,1337.9,1906.3,1326.4,1320.3,1768.4,1231.8,1580.7,1359.4,1975.1
04/05/1987,1470.12,1337.9,1906.3,1326.4,1320.3,1768.4,1231.8,1580.7,1359.4,1975.1
05/05/1987,1472.75,1333.9,1943.7,1316.9,1309.4,1774.1,1240.2,1586.3,1358.5,1972.7
06/05/1987,1483.91,1361.8,1940,1312.1,1319.4,1789.9,1244.5,1605,1369,1982.3
07/05/1987,1486.69,1339.8,1957.1,1304.4,1289.6,1788,1242.9,1599,1361.1,1968.6
08/05/1987,1500.19,1377.5,1983.9,1326,1292.4,1818.5,1291.6,1644.7,1381.7,1991.1
11/05/1987,1522.56,1406.1,1977.6,1339.2,1326.6,1858.7,1333,1661.4,1383.2,2007.3
12/05/1987,1520.46,1392.6,1990.1,1341.1,1317.7,1838.5,1304.7,1652.1,1366.1,1997.9
13/05/1987,1536.55,1406.1,2008.9,1352.1,1303.2,1839.3,1328.2,1669.1,1375.6,2029.3
14/05/1987,1548.1,1402.3,2024.4,1352.4,1304.4,1835.7,1340.5,1680.4,1376.8,2013.4
15/05/1987,1557.01,1401.6,2086.6,1376.5,1316.8,1841.4,1341,1690.4,1390.8,2017.6
18/05/1987,1560.06,1424.6,2142.1,1394.2,1313.3,1818.6,1329.2,1712.7,1373.6,2013.9
19/05/1987,1565.86,1451.6,2167.8,1438.4,1328.7,1843.6,1303.9,1713.3,1385.5,2010.7
20/05/1987,1557.89,1427.2,2199.4,1389.4,1300.9,1808.8,1291.5,1689.4,1372.4,1993.7
21/05/1987,1559.05,1438.8,2151.1,1362.1,1272.6,1789.8,1292.9,1681,1353.8,1990.1
22/05/1987,1560.62,1434.1,2134.2,1368.7,1274,1792,1295.2,1683,1362.1,2003.3
25/05/1987,1560.62,1434.1,2134.2,1368.7,1274,1792,1295.2,1683,1362.1,2003.3
26/05/1987,1553.23,1391.4,2054.2,1359.9,1261.9,1811.7,1286.2,1663.4,1357.6,2007.8
27/05/1987,1548.52,1382.2,1980.7,1348.8,1251.4,1819.5,1285.9,1660.6,1355.6,2007.8
28/05/1987,1550.05,1385.3,2004.8,1339,1256.8,1808.6,1303.5,1680.5,1365.9,2015
29/05/1987,1558.79,1421,2017.3,1358.5,1257.7,1841.3,1329.6,1706.9,1406,2014.9
01/06/1987,1572.21,1417.7,2009.8,1358.1,1276.5,1875.2,1339.2,1722.5,1420.6,2042.9
02/06/1987,1577,1400.3,2076.4,1370.6,1279.5,1903.9,1330.2,1721.4,1385.4,2025.6
03/06/1987,1580.59,1404.6,2069.8,1407.7,1278.2,1909.8,1338.2,1725.4,1391.6,2039.2
04/06/1987,1577.33,1387.5,2049.5,1365.2,1268.6,1894.7,1325.8,1711.7,1386.2,2024.4
05/06/1987,1585.68,1397.6,2056.9,1377.2,1273.5,1887.5,1330.2,1739.4,1386.4,2031.7
08/06/1987,1584.2,1403.1,2054.9,1361.1,1257.8,1873.5,1321.8,1736.5,1384.1,2025.5
09/06/1987,1592.92,1446.6,2070.6,1379.6,1259.2,1869,1354.2,1757.6,1396,2039.2
10/06/1987,1594.99,1434.2,2063.1,1377,1252.7,1851.3,1354.4,1743.3,1384.4,2045.6
11/06/1987,1595.3,1448.2,2068,1385.4,1242.5,1830.5,1368.2,1743.1,1383.1,2063.6
12/06/1987,1609.01,1480,2065.8,1421.2,1250.8,1847.5,1413.8,1771.9,1392,2090.7
15/06/1987,1636.44,1482,2024.9,1439.2,1261.7,1881.9,1428.2,1800.1,1402.6,2142.9
16/06/1987,1649.17,1471.7,2005.3,1489,1252.4,1871.3,1454.3,1812.9,1406.4,2157.5
17/06/1987,1667.3,1473.9,1966,1483.4,1239.2,1902.3,1458.2,1830.4,1424.4,2213.9
18/06/1987,1671.31,1456.4,1979.2,1466.6,1227,1895.9,1451.7,1807.7,1415.1,2234.5
19/06/1987,1665.97,1418.5,1981.3,1451,1214.7,1890.7,1406.2,1790.3,1399.5,2253.7
22/06/1987,1669.23,1368.2,1962.6,1442.6,1215,1922.5,1385.3,1775.9,1378.2,2268.7
23/06/1987,1666.15,1390.4,1993.7,1441.8,1209.1,1948.5,1407.9,1790.8,1388.8,2288.9
24/06/1987,1673.04,1412.9,2046.3,1435.8,1221,1973.2,1429.6,1810,1414.2,2282.6
25/06/1987,1680.51,1376.4,2009.8,1451.3,1215.1,1954.8,1387,1800.5,1429.7,2278.4
26/06/1987,1686.51,1383.4,2020.3,1454.9,1215.1,1967.3,1392.8,1816.5,1431.4,2300.1
29/06/1987,1706.47,1369.5,2019.6,1450,1221.5,1956.6,1392.1,1817.9,1429.6,2311.2
30/06/1987,1719.64,1385.1,2007.9,1429.9,1222.4,1950.9,1385.6,1822.2,1424,2317.1
01/07/1987,1726.69,1364.8,2059.3,1429.7,1231.1,1929.4,1394.6,1815.5,1433.4,2320.6
02/07/1987,1739.54,1401.1,2080.2,1425.9,1226.9,1952,1419.2,1830.3,1454.1,2334.9
03/07/1987,1755.46,1416.6,2108.4,1446.9,1246.3,1964.4,1437.1,1838.5,1465.6,2364.7
06/07/1987,1775.46,1423.5,2143.5,1461.5,1255.8,1981.6,1447.6,1862.4,1471.3,2367.6
07/07/1987,1781.31,1436.4,2189.1,1477.1,1259.9,1999.2,1436.8,1864.9,1476.6,2380.1
08/07/1987,1784.5,1433.9,2234,1454.4,1248.1,2011.4,1424.4,1848.4,1472.7,2374.1
09/07/1987,1796.38,1440.9,2326.5,1462.7,1259.2,2012,1429,1844.9,1484,2366.5
10/07/1987,1802.52,1451.8,2326.9,1476.5,1258.9,2022.9,1460.9,1846.4,1518.5,2371.8
13/07/1987,1826.41,1473.8,2325.8,1483.8,1256.4,2026.8,1451.2,1861.4,1546.8,2360.7
14/07/1987,1834.51,1469.2,2361.9,1498.8,1254.4,2030.4,1455,1891.6,1553.2,2381.8
15/07/1987,1854.25,1463.1,2418.3,1527.7,1249,2032.2,1464.3,1918.1,1563.5,2404.2
16/07/1987,1872.11,1478.4,2470.5,1561.5,1241.1,2048.9,1480.8,1922.8,1569.8,2414.7
17/07/1987,1872.99,1479.4,2436.1,1557.4,1250.1,2034.2,1458.7,1916.1,1556.9,2420.7
20/07/1987,1862.94,1455.4,2430.6,1553.3,1248.5,2022.4,1444.8,1892.5,1541.5,2408.4
21/07/1987,1846.66,1451.6,2453,1539.7,1239.1,2014.1,1456.6,1863.5,1528.5,2384.6
22/07/1987,1835.63,1411.4,2468.6,1511.8,1216.8,1984.3,1426.2,1835,1501.6,2367.8
23/07/1987,1829.22,1433.6,2504.3,1519.7,1207.6,1980.2,1405.2,1834.9,1497.9,2344.4
24/07/1987,1834.43,1441.7,2483.3,1527.7,1214.9,1979.4,1404.8,1838.9,1496,2366.5
27/07/1987,1835.19,1456.4,2498.8,1515,1207.1,1976.8,1408.4,1818.5,1487.5,2366.1
28/07/1987,1848.38,1466,2505.9,1524.6,1229.7,2022.8,1418.1,1839.8,1499,2384
29/07/1987,1858.89,1481.9,2595.6,1520.9,1248.5,2060.5,1429.8,1858.7,1509.5,2423.8
30/07/1987,1864.6,1468.8,2687.3,1480,1235.2,2048.3,1436.4,1846.9,1509.3,2429.6
31/07/1987,1861.03,1465.6,2719.4,1465.9,1234.5,2038.4,1423.6,1841.4,1513.9,2397.9
03/08/1987,1846.13,1434.8,2810.9,1426.7,1210.1,2025.9,1407.6,1812.1,1504.7,2373.7
04/08/1987,1818.5,1395.4,2753.4,1418.6,1195.6,2000,1375.1,1781.3,1486.3,2352.1
05/08/1987,1810.89,1390.5,2656.2,1432.4,1205.3,2018.7,1371.5,1796.9,1498.9,2348.6
06/08/1987,1786.38,1355.7,2608.5,1411.5,1163.6,1974.8,1346.6,1770.1,1471.6,2293.1
07/08/1987,1745.5,1342.3,2539.3,1389.5,1134.5,1968.5,1332.1,1750.3,1426.8,2227.8
10/08/1987,1742.97,1356.9,2555.3,1382.4,1150.3,1960,1324.9,1767.6,1432.7,2259
11/08/1987,1773.81,1369.5,2609.9,1399.1,1173.7,1999.3,1363,1797.2,1476,2344.2
12/08/1987,1794.33,1365.2,2649.9,1407.4,1166.3,1990.8,1364.6,1811,1488.9,2365
13/08/1987,1794.37,1361,2641,1398.7,1172.3,1992.3,1361.3,1843.6,1498.9,2352.7
14/08/1987,1805.24,1380,2619.6,1417.8,1179.6,2007.4,1366.6,1863.5,1511.6,2375.8
17/08/1987,1803.37,1357.5,2551.2,1388.8,1163.1,1987.5,1351.3,1817.6,1496.1,2348.5
18/08/1987,1788.73,1328.6,2540.2,1374.6,1141.6,1952.6,1328.3,1779.3,1471.2,2322.2
19/08/1987,1763.17,1318.4,2503.3,1367.5,1140.8,1936.2,1299.4,1753.5,1447.8,2288.6
20/08/1987,1753.99,1300.4,2475.8,1368.6,1127,1929.6,1292.7,1742.5,1446.4,2277.3
21/08/1987,1760.27,1317.5,2437.7,1382.4,1137.1,1957.8,1307.2,1770.8,1466.8,2289.6
24/08/1987,1778.91,1346.2,2440.2,1395.3,1155.1,1986.9,1331.6,1792.6,1494.4,2312.7
25/08/1987,1789.38,1351.5,2471.8,1426.6,1158.9,2005.2,1358.2,1797.6,1507.2,2339.7
26/08/1987,1788.34,1325.4,2445.4,1419.1,1153.5,2019,1342.4,1788.9,1500.2,2350.9
27/08/1987,1786.9,1324.5,2439.7,1413.5,1158.4,2030.4,1324.6,1768.6,1495.7,2377.9
28/08/1987,1796.06,1334.5,2470.1,1415,1169.1,2026.5,1335.7,1772.6,1494.1,2399.3
31/08/1987,1796.06,1334.5,2470.1,1415,1169.1,2026.5,1335.7,1772.6,1494.1,2399.3
01/09/1987,1796.51,1354.6,2531,1421.3,1164.2,2042.6,1344.3,1783.2,1505.3,2407.2
02/09/1987,1795.28,1341.4,2553.3,1411.9,1166.8,2028.1,1335,1770,1497.9,2402.7
03/09/1987,1804.64,1351.1,2620.8,1420.1,1179.1,2036.8,1337.8,1782.8,1516.8,2451.3
04/09/1987,1810.44,1359.7,2621,1409.2,1175.2,2056,1354.9,1795,1525.9,2458.4
07/09/1987,1813.32,1375.9,2613.3,1420.4,1180.7,2055.6,1357.8,1788.1,1531,2447.9
08/09/1987,1817.93,1375.7,2597.5,1435.9,1180.7,2055.4,1354,1775.6,1520.4,2434.7
09/09/1987,1810,1351.2,2613,1431,1158.4,2030.3,1335.4,1762.3,1504.5,2405.6
10/09/1987,1810.65,1344.2,2610.7,1427.5,1153.6,2031.7,1335,1770.4,1516.8,2397.7
11/09/1987,1805.64,1355.3,2644.9,1425.5,1158.7,2021.1,1332.5,1775.5,1515.4,2414.4
14/09/1987,1817.69,1350.7,2710.7,1436.1,1166.6,2035.3,1340.5,1790.2,1523.9,2426.2
15/09/1987,1820.06,1344.1,2718.2,1430.2,1163.8,2026.3,1338.9,1789.6,1526.3,2409.2
16/09/1987,1825.1,1374.2,2716.1,1431.1,1158.4,2033.4,1350.4,1796.9,1530.6,2414.5
17/09/1987,1833.27,1389.1,2738.7,1439.2,1166.2,2037.3,1365.5,1805.2,1536.2,2430.1
18/09/1987,1845.85,1412.9,2727.9,1454.8,1187.4,2061.3,1379.4,1809.5,1542.7,2437.1
21/09/1987,1850.43,1422.9,2716.3,1459.2,1202,2060.5,1389.2,1803.1,1560.9,2454
22/09/1987,1846.95,1410,2683.5,1505.4,1197.3,2098.1,1383.3,1798.5,1576.7,2463.9
23/09/1987,1854.16,1413.7,2707.7,1525.3,1201.5,2123,1382.5,1819.1,1575.6,2473.9
24/09/1987,1841.22,1379.4,2691.5,1500.8,1197.2,2094.1,1372.6,1787.5,1551.1,2458.5
25/09/1987,1847.77,1393.5,2727.2,1513.8,1207.6,2103.3,1378.3,1795.4,1568.9,2477.8
28/09/1987,1860.33,1417.4,2737.2,1518.5,1225.1,2114,1405.7,1816.7,1580.6,2505.1
29/09/1987,1869.71,1414.6,2719.4,1500.3,1226.5,2113,1395.9,1805.7,1583.6,2523
30/09/1987,1874.92,1403.5,2713.3,1495.4,1216.4,2102.5,1397.7,1805.8,1577.8,2535.4
01/10/1987,1888.39,1416.3,2709.8,1509.5,1245.5,2116.1,1427.7,1848.7,1578.4,2549.3
02/10/1987,1896.19,1417.2,2705.1,1514.9,1265.5,2140.5,1419.1,1852.8,1589.1,2559.3
05/10/1987,1904.14,1417.7,2695.4,1520.7,1251.7,2144.4,1408.8,1863.1,1596.6,2578
06/10/1987,1900.18,1404.6,2729.7,1512.6,1247.8,2139.9,1376.2,1851.2,1590.6,2559.4
07/10/1987,1893.65,1403.6,2735.4,1505.7,1252,2136.8,1377.4,1839.5,1581.4,2535
08/10/1987,1908.88,1417.4,2760.7,1531.3,1256.1,2140.3,1385.6,1848.6,1602.7,2557.7
09/10/1987,1907.79,1428.2,2747.1,1523.2,1241.7,2125.9,1378.6,1835.7,1596.9,2560.8
12/10/1987,1915.88,1421.5,2725.7,1518.2,1232.9,2104.6,1383.3,1829.1,1585.5,2541.9
13/10/1987,1924.33,1433.2,2726.2,1527.8,1238.4,2123.9,1389.7,1833,1588.7,2516.6
14/10/1987,1923.89,1425.7,2694.9,1496.9,1232.9,2094.5,1361.8,1837.2,1588,2465.2
15/10/1987,1913.95,1434,2658.8,1494.6,1221.8,2094.9,1348.8,1820.8,1578.9,2423.5
16/10/1987,1915.5,1434.2,2658.8,1494.6,1221.8,2094.9,1348.8,1820.8,1579.2,2424.5
19/10/1987,1782.17,1318,2409.6,1322.1,1092.4,1863.4,1247,1646.4,1408.3,2081.1
20/10/1987,1627,1147.6,2049.8,1151.1,958.3,1660.3,1120.2,1488,1206,1769.8
21/10/1987,1679.19,1207,1987.6,1258.5,1004.6,1717.9,1191.1,1565.9,1300.1,1875.1
22/10/1987,1620.34,1148.5,1936.9,1214.3,911.3,1582.8,1142.1,1474.7,1213.2,1773.4
23/10/1987,1579.72,1130.7,1787.2,1183.3,889.3,1522,1157,1453.2,1166.5,1711.3
26/10/1987,1450.45,1062.5,1585.3,1087.5,804.9,1408.5,1124.6,1363.7,1081.1,1571.7
27/10/1987,1452.99,1085.8,1548.1,1103.3,815.7,1404.8,1158.9,1386.4,1102.3,1593.8
28/10/1987,1397.87,1073.1,1557.5,1093.4,795.5,1338.5,1117.6,1369.7,1059.2,1519.9
29/10/1987,1388.72,1092.9,1615.1,1093.2,793.6,1313.7,1137.9,1380.3,1073,1516.9
30/10/1987,1412.62,1138.8,1695.8,1124.9,809.1,1402.4,1167.8,1444.7,1125.8,1610.8
02/11/1987,1402.14,1109.3,1634.4,1106.4,789.4,1385.5,1163.8,1408.5,1113.7,1608.2
03/11/1987,1372.33,1056.8,1537.4,1030.5,759.6,1330.4,1120.9,1362.8,1080,1573.7
04/11/1987,1289.97,1032.7,1472.7,1003.6,713.3,1329.5,1078.5,1301.1,1048.1,1498.8
05/11/1987,1277.68,1057.3,1480.5,1052.1,712.6,1359.2,1095.7,1323.7,1070.3,1486.8
06/11/1987,1261.56,1030.4,1464.6,1052.8,691.7,1356.9,1072.5,1320.1,1059.2,1471.7
09/11/1987,1221.89,1010.2,1384.6,1019.7,663.2,1310.5,1037.4,1280,1015.2,1412.8
10/11/1987,1171.92,1024.6,1360.1,1023.7,661.8,1281.6,1032.7,1290.1,998.9,1393.1
11/11/1987,1210.34,1069.6,1430.8,1069.4,702.1,1360.3,1083.7,1343.9,1051.6,1470.1
12/11/1987,1256.42,1084.4,1573.3,1091.5,728.7,1406.4,1119.3,1391.9,1114.2,1546.7
13/11/1987,1262.54,1065.9,1558.9,1092.3,740.9,1384.4,1118.8,1385.9,1097.2,1527.6
16/11/1987,1290.13,1078.6,1543.6,1089.4,739.9,1387.5,1128,1392.9,1103.1,1540.6
17/11/1987,1274.71,1048.9,1542.3,1069.4,722.7,1341.4,1105.5,1370.4,1088.8,1508
18/11/1987,1276.32,1040.4,1524,1072.2,719.8,1351.4,1116.1,1359.6,1082,1507.4
19/11/1987,1262.22,1037.7,1486.6,1056.1,710.7,1334.2,1113.1,1352.9,1077.9,1496.2
20/11/1987,1234.53,1025.5,1466.4,1046.6,706.2,1325.7,1109.2,1340.8,1071.2,1486.8
23/11/1987,1245.83,1032,1535.4,1056.1,716.3,1339.3,1122.2,1359.6,1097.2,1509.7
24/11/1987,1255.59,1055,1637.1,1066.8,720.9,1375.5,1123.2,1385.6,1111.4,1538.2
25/11/1987,1254.7,1039.6,1645.1,1063.6,716.7,1342.1,1109.9,1376.7,1098.9,1527.1
26/11/1987,1255.37,1037.7,1630.4,1076.3,717.4,1344.1,1113.6,1381.9,1111.8,1531.8
27/11/1987,1253.58,1016.9,1635.3,1078.1,704.3,1339.6,1102.2,1371.8,1103.5,1514.3
30/11/1987,1219.62,967.9,1675.2,1020.2,673.4,1284.8,1043.1,1308.9,1049.9,1414.6
